Restaurant ID,Restaurant Name,Country,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Average Cost for two usd
16974364,Crave Real Burgers,United States of America,Denver,3982 Limelight Avenue 80109,Castle Rock,"Castle Rock, Denver",-104.88863,39.39484,Burger,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,147,25.0
16967195,Big Bill's,United States of America,Denver,"8243 South Holly Street, Centennial, Denver 80122",Centennial,"Centennial, Denver",-104.924125,39.5668194444,Italian,10.0,Dollar($),1,0,0,cheap,4.9,darkgreen,Excellent,186,10.0
16966938,Appaloosa Grill,United States of America,Denver,"535 16th Street, Denver 80202",Central Business District,"Central Business District, Denver",-104.99115,39.7446416667,American,25.0,Dollar($),1,0,0,normal,4.1,green,Very Good,121,25.0
16969823,Little India,United States of America,Denver,"1533 Champa Street, Denver 80202",Central Business District,"Central Business District, Denver",-104.9944,39.7460472222,Indian,25.0,Dollar($),1,0,0,normal,4.0,green,Very Good,111,25.0
16970715,Panzano,United States of America,Denver,909 17th Street 80202,Central Business District,"Central Business District, Denver",-104.9927423971,39.7478425015,Italian,70.0,Dollar($),1,0,0,gourmet,4.1,green,Very Good,206,70.0
16971396,Rock Bottom Brewery - Denver,United States of America,Denver,1001 16th Street. 80265,Central Business District,"Central Business District, Denver",-104.99475,39.74727,American,25.0,Dollar($),1,0,0,normal,4.1,green,Very Good,220,25.0
16971517,Sam's No. 3 Downtown,United States of America,Denver,1500 Curtis Street 80202,Central Business District,"Central Business District, Denver",-104.99544,39.74632,American,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,279,25.0
16970915,Pete's Kitchen,United States of America,Denver,"1962 East Colfax Avenue, Denver 80206",Cheesman Park,"Cheesman Park, Denver",-104.9635388889,39.7399027778,Greek,10.0,Dollar($),1,0,0,cheap,4.3,green,Very Good,193,10.0
16975729,Voodoo Doughnut,United States of America,Denver,"1520 East Colfax Avenue, Denver 80218",Cheesman Park,"Cheesman Park, Denver",-104.9692694444,39.7399638889,Cafe,25.0,Dollar($),1,0,0,normal,4.1,green,Very Good,157,25.0
16967791,Cherry Cricket,United States of America,Denver,"2641 East. 2nd Avenue, Cherry Creek North 80206",Cherry Creek,"Cherry Creek, Denver",-104.95673,39.71948,American,10.0,Dollar($),1,0,0,cheap,4.7,darkgreen,Excellent,866,10.0
16968156,Crêpes 'n Crêpes,United States of America,Denver,"2816 East 3rd Avenue, Denver 80206",Cherry Creek,"Cherry Creek, Denver",-104.9542472222,39.7208361111,French,10.0,Dollar($),1,0,0,cheap,4.7,darkgreen,Excellent,196,10.0
16967789,Cherry Creek Grill,United States of America,Denver,"184 Steele Street, Denver 80206",Cherry Creek,"Cherry Creek, Denver",-104.9496611111,39.7193555556,Burger,40.0,Dollar($),1,0,0,expensive,4.4,green,Very Good,209,40.0
16969047,Hapa Sushi Grill and Sake Bar,United States of America,Denver,2780 East 2nd Avenue 80206,Cherry Creek,"Cherry Creek, Denver",-104.9548047,39.7192954,Japanese,60.0,Dollar($),1,0,0,gourmet,4.2,green,Very Good,181,60.0
16968654,Elway's,United States of America,Denver,"Cherry Creek Shopping Center, 2500 East 1st Avenue, Denver 80206","Cherry Creek Shopping Center, Belcaro","Cherry Creek Shopping Center, Belcaro, Denver",-104.9576722222,39.717425,Steak,70.0,Dollar($),1,0,0,gourmet,4.1,green,Very Good,222,70.0
16973111,Vine Street Pub,United States of America,Denver,"1700 Vine Street, City Park, Denver, City Park, Denver 80206",City Park,"City Park, Denver",-104.9619916667,39.7434166667,American,10.0,Dollar($),1,0,0,cheap,4.5,darkgreen,Excellent,149,10.0
16973092,Shells & Sauce,United States of America,Denver,"2600 East 12th Avenue, Denver 80206",Congress Park,"Congress Park, Denver",-104.9562305556,39.7351,Italian,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,160,25.0
16973774,Pho on 6th,United States of America,Denver,1312 East 6th Avenue 80218,Country Club,"Country Club, Denver",-104.97163,39.72548,Vietnamese,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,120,25.0
16969942,Maggiano's Little Italy,United States of America,Denver,500 16th Street 80202,"Denver Pavilions, Central Business District","Denver Pavilions, Central Business District, Denver",-104.99133,39.74381,Italian,25.0,Dollar($),1,0,0,normal,4.2,green,Very Good,212,25.0
16969027,Hacienda Colorado,United States of America,Denver,"10500 Bierstadt Way, Englewood 80112",Englewood,"Englewood, Denver",-104.868521,39.544163,Mexican,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,157,25.0
16970796,Pappadeaux Seafood Kitchen,United States of America,Denver,7520 East. Progress Place 80111,Greenwood Village,"Greenwood Village, Denver",-104.901573,39.621771,Seafood,40.0,Dollar($),1,0,0,expensive,4.4,green,Very Good,185,40.0
16973987,Snooze,United States of America,Denver,700 Colorado Boulevard 80206,Hale,"Hale, Denver",-104.9405361111,39.7275305556,American,25.0,Dollar($),1,0,0,normal,4.4,green,Very Good,210,25.0
16967595,Cafe Jordano,United States of America,Denver,"11068 West Jewell Avenue, Lakewood 80232",Lakewood,"Lakewood, Denver",-105.1215055556,39.6809055556,Italian,25.0,Dollar($),1,0,0,normal,4.8,darkgreen,Excellent,181,25.0
16967717,Casa Bonita,United States of America,Denver,"6715 West Colfax Avenue, Lakewood 80214",Lakewood,"Lakewood, Denver",-105.0705555556,39.7415277778,Tex-Mex,25.0,Dollar($),1,0,0,normal,3.5,lightgreen,Good,190,25.0
16974402,Euclid Hall,United States of America,Denver,1317 14th Street 80202,"Larimer Square, LoDo","Larimer Square, LoDo, Denver",-104.99999,39.74772,Bar Food,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,382,25.0
16973071,Osteria Marco,United States of America,Denver,1453 Larimer Street 80202,"Larimer Square, LoDo","Larimer Square, LoDo, Denver",-104.99953,39.74767,Italian,25.0,Dollar($),1,0,0,normal,4.9,darkgreen,Excellent,446,25.0
16971385,Rioja,United States of America,Denver,"Larimer Square, 1431 Larimer Street, Denver 80202","Larimer Square, LoDo","Larimer Square, LoDo, Denver",-104.9993138889,39.7477638889,Mediterranean,40.0,Dollar($),1,0,0,expensive,4.5,darkgreen,Excellent,426,40.0
16967228,Bistro Vendome,United States of America,Denver,"Larimer Square, 1420 Larimer Street, Denver 80202","Larimer Square, LoDo","Larimer Square, LoDo, Denver",-104.9989916667,39.7474972222,French,40.0,Dollar($),1,0,0,expensive,4.3,green,Very Good,229,40.0
16972440,Tamayo,United States of America,Denver,"1400 Larimer Street, Larimer Square 80202","Larimer Square, LoDo","Larimer Square, LoDo, Denver",-104.99937,39.7473,Mexican,40.0,Dollar($),1,0,0,expensive,4.2,green,Very Good,166,40.0
16967441,Buckhorn Exchange,United States of America,Denver,"1000 Osage Street,Denver 80204",Lincoln Park,"Lincoln Park, Denver",-105.005121,39.732341,Steak,70.0,Dollar($),1,0,0,gourmet,3.8,lightgreen,Good,182,70.0
16972929,Wild Ginger,United States of America,Denver,"399 West Littleton Boulevard, Littleton 80120",Littleton,"Littleton, Denver",-104.9928361111,39.6133777778,Asian,25.0,Dollar($),1,0,0,normal,4.7,darkgreen,Excellent,181,25.0
16970174,The Melting Pot of Littleton,United States of America,Denver,2707 West Main Street 80120,Littleton,"Littleton, Denver",-105.0202,39.61399,American,40.0,Dollar($),1,0,0,expensive,4.2,green,Very Good,200,40.0
16972781,Virgilio's Pizzeria & Wine Bar,United States of America,Denver,"10025 West San Juan Way, Littleton 80127",Littleton,"Littleton, Denver",-105.110834,39.56342,Italian,25.0,Dollar($),1,0,0,normal,4.0,green,Very Good,163,25.0
16970329,My Brother's Bar,United States of America,Denver,"2376 15th Street, Denver 80202",LoDo,"LoDo, Denver",-105.0092388889,39.756325,American,25.0,Dollar($),1,0,0,normal,4.7,darkgreen,Excellent,274,25.0
16972233,Sushi Sasa,United States of America,Denver,"2401 15th Street Ste 80, Lower HIghlands 80202",LoDo,"LoDo, Denver",-105.00918,39.75692,Sushi,70.0,Dollar($),1,0,0,gourmet,4.6,darkgreen,Excellent,282,70.0
16972712,Vesta,United States of America,Denver,1822 Blake Street 80202,LoDo,"LoDo, Denver",-104.99641,39.75255,New American,40.0,Dollar($),1,0,0,expensive,4.6,darkgreen,Excellent,461,40.0
16973012,Wynkoop,United States of America,Denver,1634 18th Street 80202,LoDo,"LoDo, Denver",-104.99853,39.75335,American,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,420,25.0
16973119,Marco's Coal-Fired,United States of America,Denver,"2129 Larimer Street, c/o Marco&#039;s Coal Fired  80205",LoDo,"LoDo, Denver",-104.9908916667,39.7544416667,Pizza,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,206,25.0
16966801,The 9th Door,United States of America,Denver,"1808 Blake Street, Denver 80202",LoDo,"LoDo, Denver",-104.9964305556,39.7525972222,Spanish,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,190,25.0
16971985,Steuben's Food Service,United States of America,Denver,"523 East 17th Avenue, Denver 80203",North Capitol Hill,"North Capitol Hill, Denver",-104.9804694444,39.7433166667,American,25.0,Dollar($),1,0,0,normal,4.7,darkgreen,Excellent,689,25.0
16972830,WaterCourse Foods,United States of America,Denver,"837 East 17th Avenue, Denver 80218",North Capitol Hill,"North Capitol Hill, Denver",-104.976999,39.743397,Healthy Food,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,335,25.0
16973157,D Bar,United States of America,Denver,"494 East 19th Avenue, Denver 80203",North Capitol Hill,"North Capitol Hill, Denver",-104.9814083333,39.7460583333,New American,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,205,25.0
16974653,Yard House,United States of America,Denver,1555 Court Place 80202,Sheraton Denver Downtown Hotel,"Sheraton Denver Downtown Hotel, Denver",-104.99504,39.74879,American,25.0,Dollar($),1,0,0,normal,4.2,green,Very Good,149,25.0
16973776,Park Burger,United States of America,Denver,1890 South Pearl Street 80210,South Pearl-Platt Park,"South Pearl-Platt Park, Denver",-104.9804472222,39.682275,American,35.0,Dollar($),1,0,0,expensive,4.9,darkgreen,Excellent,256,35.0
16972224,Sushi Den,United States of America,Denver,"1487 South Pearl Street, Denver 80210",South Pearl-Platt Park,"South Pearl-Platt Park, Denver",-104.9804833333,39.6895611111,Japanese,70.0,Dollar($),1,0,0,gourmet,4.8,darkgreen,Excellent,571,70.0
16969910,Lucile's Creole Cafe,United States of America,Denver,"275 South Logan Street, Denver 80209",Speer,"Speer, Denver",-104.9829472222,39.7115277778,Cafe,10.0,Dollar($),1,0,0,cheap,4.6,darkgreen,Excellent,241,10.0
16971274,Racines,United States of America,Denver,"650 Sherman Street, Denver 80203",Speer,"Speer, Denver",-104.9848472222,39.7265638889,American,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,270,25.0
16973586,Little Man Ice Cream,United States of America,Denver,"2620 16th Street, Denver 80211",The Highlands,"The Highlands, Denver",-105.0111694444,39.7595722222,Desserts,10.0,Dollar($),1,0,0,cheap,4.5,darkgreen,Excellent,170,10.0
16973602,Root Down,United States of America,Denver,"1600 West 33rd Avenue, Denver 80211",The Highlands,"The Highlands, Denver",-105.0056138889,39.7631694444,American,40.0,Dollar($),1,0,0,expensive,4.8,darkgreen,Excellent,480,40.0
16968482,Duo,United States of America,Denver,"2413 West 32nd Avenue, Denver 80211",The Highlands,"The Highlands, Denver",-105.01625,39.7621,New American,25.0,Dollar($),1,0,0,normal,4.4,green,Very Good,232,25.0
16974037,Highland Tavern,United States of America,Denver,"3400 Navajo Street, Denver 80211",The Highlands,"The Highlands, Denver",-105.0039361111,39.7645611111,American,25.0,Dollar($),1,0,0,normal,4.2,green,Very Good,95,25.0
16974750,Linger,United States of America,Denver,"2030 West 30th Avenue, Denver 80211",The Highlands,"The Highlands, Denver",-105.0114444444,39.7595972222,American,25.0,Dollar($),1,0,0,normal,4.4,green,Very Good,362,25.0
16969848,Lola Mexican Fish House,United States of America,Denver,"1575 Boulder Street, Denver 80211",The Highlands,"The Highlands, Denver",-105.0107693883,39.7592204112,Mexican,40.0,Dollar($),1,0,0,expensive,4.3,green,Very Good,309,40.0
16969377,Jerusalem Restaurant,United States of America,Denver,"1890 East Evans Avenue, Denver 80210",University,"University, Denver",-104.9656833333,39.6783333333,Middle Eastern,10.0,Dollar($),1,0,0,cheap,4.5,darkgreen,Excellent,249,10.0
16967466,Bull & Bush,United States of America,Denver,"4700 East Cherry Creek South Drive, Denver 80246",Washington Virginia Vale,"Washington Virginia Vale, Denver",-104.9324194444,39.703225,American,10.0,Dollar($),1,0,0,cheap,4.4,green,Very Good,176,10.0
16984779,Angelo's,United States of America,Detroit,"1100 Catherine St, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.7353,42.283127,Breakfast,10.0,Dollar($),1,0,0,cheap,4.5,darkgreen,Excellent,226,10.0
16994273,Frita Batidos,United States of America,Detroit,"117 W Washington St, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.748843,42.280363,Cuban,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,168,25.0
16987436,Grizzly Peak Brewing Company,United States of America,Detroit,120 West Washington Street Ste 1 48104,Ann Arbor,"Ann Arbor, Detroit",-83.74877,42.2806,American,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,352,25.0
16987933,Jerusalem Garden,United States of America,Detroit,"307 S 5th Ave, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.746047,42.279208,Mediterranean,10.0,Dollar($),1,0,0,cheap,4.6,darkgreen,Excellent,162,10.0
16993676,Jolly Pumpkin Cafe and Brewery,United States of America,Detroit,311 South Main Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.7485,42.27891,American,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,201,25.0
16985301,Krazy Jim's Blimpy Burger,United States of America,Detroit,"304 S Ashley St, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.7500969,42.2794047,American,10.0,Dollar($),1,0,0,cheap,4.8,darkgreen,Excellent,322,10.0
16992200,Pizza House,United States of America,Detroit,618 Church Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.73466,42.27488,Italian,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,209,25.0
16984843,Arbor Brewing Company,United States of America,Detroit,"114 E Washington St, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.748306,42.280343,American,25.0,Dollar($),1,0,0,normal,4.2,green,Very Good,185,25.0
16993209,Blue Tractor BBQ & Brewery,United States of America,Detroit,207 East Washington Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.74713,42.28053,American,25.0,Dollar($),1,0,0,normal,4.3,green,Very Good,181,25.0
16985660,Cafe Zola,United States of America,Detroit,112 West Washington Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.74872,42.2806,Breakfast,40.0,Dollar($),1,0,0,expensive,4.4,green,Very Good,215,40.0
16987166,Gandy Dancer,United States of America,Detroit,401 Depot Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.74565,42.28857,American,70.0,Dollar($),1,0,0,gourmet,4.0,green,Very Good,127,70.0
16987354,Gratzi,United States of America,Detroit,"326 S Main St, Ann Arbor 48104",Ann Arbor,"Ann Arbor, Detroit",-83.748809,42.279058,Italian,40.0,Dollar($),1,0,0,expensive,4.2,green,Very Good,126,40.0
16990120,Prickly Pear,United States of America,Detroit,328 South Main Street 48104,Ann Arbor,"Ann Arbor, Detroit",-83.74867,42.27912,Mexican,40.0,Dollar($),1,0,0,expensive,4.4,green,Very Good,169,40.0
16990663,Seva,United States of America,Detroit,"2541 Jackson Ave, Ann Arbor 48103",Ann Arbor,"Ann Arbor, Detroit",-83.7822946,42.2810014,Vegetarian,25.0,Dollar($),1,0,0,normal,4.4,green,Very Good,217,25.0
16992078,Zingerman's Roadhouse,United States of America,Detroit,2501 Jackson Avenue 48103,Ann Arbor,"Ann Arbor, Detroit",-83.78263,42.28102,American,40.0,Dollar($),1,0,0,expensive,4.4,green,Very Good,441,40.0
16987768,Hunter House Hamburgers,United States of America,Detroit,"35075 Woodward Ave, Birmingham 48009",Birmingham,"Birmingham, Detroit",-83.211963,42.547436,American,10.0,Dollar($),1,0,0,cheap,4.6,darkgreen,Excellent,163,10.0
16989607,Original Pancake House,United States of America,Detroit,"33703 Woodward Ave, Birmingham 48009",Birmingham,"Birmingham, Detroit",-83.204671,42.536752,American,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,268,25.0
16991204,Sy Thai,United States of America,Detroit,"315 Hamilton Row, Birmingham 48009",Birmingham,"Birmingham, Detroit",-83.213195,42.54767,Thai,10.0,Dollar($),1,0,0,cheap,4.8,darkgreen,Excellent,183,10.0
16992189,Toast,United States of America,Detroit,203 Pierce Street 48009,Birmingham,"Birmingham, Detroit",-83.21484,42.54568,American,25.0,Dollar($),1,0,0,normal,4.4,green,Very Good,232,25.0
16992365,Clarkston Union Bar & Kitchen,United States of America,Detroit,"54 S Main Street, Clarkston 48346",Clarkston,"Clarkston, Detroit",-83.4188,42.734,American,25.0,Dollar($),1,0,0,normal,4.7,darkgreen,Excellent,219,25.0
16993652,Union Woodshop,United States of America,Detroit,"18 S Main St, Clarkston 48346",Clarkston,"Clarkston, Detroit",-83.418934,42.735298,American,25.0,Dollar($),1,0,0,normal,4.9,darkgreen,Excellent,341,25.0
16989399,Noble Fish,United States of America,Detroit,"45 E 14 Mile Rd, Clawson 48017",Clawson,"Clawson, Detroit",-83.145219,42.533567,Japanese,10.0,Dollar($),1,0,0,cheap,4.9,darkgreen,Excellent,288,10.0
16993234,Asahi Sushi,United States of America,Detroit,"41860 Garfield Rd, Charter Township of Clinton 48038",Clinton Twp,"Clinton Twp, Detroit",-82.952406,42.603976,Japanese,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,94,25.0
16985017,Bangkok 96,United States of America,Detroit,"2450 S Telegraph Rd, Dearborn 48124",Dearborn,"Dearborn, Detroit",-83.271746,42.294106,Thai,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,166,25.0
16989030,Miller's Bar,United States of America,Detroit,"23700 Michigan Ave, Dearborn 48124",Dearborn,"Dearborn, Detroit",-83.2673109,42.3011671,Burger,25.0,Dollar($),1,0,0,normal,4.5,darkgreen,Excellent,265,25.0
16990689,Shatila Bakery,United States of America,Detroit,"14300 W Warren Ave, Dearborn 48126",Dearborn,"Dearborn, Detroit",-83.183054,42.343966,Desserts,10.0,Dollar($),1,0,0,cheap,4.7,darkgreen,Excellent,155,10.0
16988363,Lafayette Coney Island,United States of America,Detroit,"118 W Lafayette Blvd, Detroit 48226",Downtown,"Downtown, Detroit",-83.0487741,42.3314766,American,10.0,Dollar($),1,0,0,cheap,4.9,darkgreen,Excellent,429,10.0
16990027,PizzaPapalis,United States of America,Detroit,553 Monroe Street 48226,Downtown,"Downtown, Detroit",-83.04195,42.33527,Italian,25.0,Dollar($),1,0,0,normal,4.6,darkgreen,Excellent,290,25.0
16993252,Roast,United States of America,Detroit,"1128 Washington Blvd, Detroit 48226",Downtown,"Downtown, Detroit",-83.0505626,42.3321202,Steak,70.0,Dollar($),1,0,0,gourmet,4.5,darkgreen,Excellent,283,70.0
16991759,Vicente's Cuban Cuisine,United States of America,Detroit,"1250 Library St, Detroit 48226",Downtown,"Downtown, Detroit",-83.046881,42.3345748,Caribbean,40.0,Dollar($),1,0,0,expensive,4.5,darkgreen,Excellent,220,40.0
16987033,Fishbone's,United States of America,Detroit,"400 Monroe St, Detroit 48226",Downtown,"Downtown, Detroit",-83.043492,42.334392,Seafood,40.0,Dollar($),1,0,0,expensive,4.2,green,Very Good,237,40.0
